0,1,2,3,4,brand,model,trim,body_type,fuel_type,transmission_type,engine_capacity_cc,horsepower,exterior_color,interior_color,warranty,city,seller_type,price
-16.726843935598367,0.2003552552447525,-0.44498699351071147,0.3727331882409485,5.061962249809995,Porsche,Carrera / 911,Turbo S,Sports Car,Petrol,Automatic Transmission,3000 - 3499 cc,600 - 699 HP,Grey,Unknown,Yes,Dubai,Dealer,1049
-5.257915754085895,3.2998685398238314,-0.3420603635583318,2.376218576464609,,Infiniti,FX50,Sport,SUV,Petrol,Automatic Transmission,Unknown,Unknown,White,Beige,No,Dubai,Owner,28000
-5.778352157709307,0.6498849044573118,-0.5220229095348345,0.7878484956178644,10.056751777729438,Mazda,3,R,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,Unknown,White,Black,No,Sharjah,Owner,28000
-7.6794631394009345,1.2107692259883784,-0.46317970855258994,0.6606218947931343,7.579696868446406,BMW,X6,Xdrive35i Executive,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Tan,Does not apply,Dubai,Owner,144000
-2.013377118822807,0.2573557735648734,-0.31965357039727255,0.36054233502272304,15.018020173242352,Cadillac,Escalade,Other,SUV,Petrol,Automatic Transmission,,600 - 699 HP,Black,Black,Yes,Dubai,Dealer,415000
,0.17685333395157915,-0.31538163403926756,0.308361273755748,13.59443766087895,Nissan,Patrol,LE Platinum City,SUV,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Black,Unknown,Yes,Dubai,Dealer,310000
-24.345307606130703,2.5335708335774205,-0.5921364161481971,2.084405172594564,5.643916557456867,Nissan,Altima,S,Coupe,Petrol,Automatic Transmission,2500 - 2999 cc,Unknown,Black,Beige,No,Dubai,Owner,14000
0.48662930632913337,0.20667785256110757,-0.45275858452207157,0.6688439177065308,8.614617755471652,Jeep,Wrangler Unlimited,Sport,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Grey,Black,Yes,Dubai,Dealer,159000
-19.792016704771722,0.19315824098285683,-0.18000530453214697,0.469075775888183,-2.103541874898303,Lamborghini,Huracan,LP 610-4,Coupe,Petrol,Automatic Transmission,,600 - 699 HP,Black,Black,Yes,Dubai,Dealer,965000
-4.693457322760507,0.3068427031453221,-0.4995412295250951,,10.69941830705048,Toyota,Highlander,Other,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Grey,White,Yes,Sharjah,Dealer,159000
3.631780974398798,0.1839638480380027,-0.4178141229574064,0.5327988846404491,11.644181087051017,Toyota,Land Cruiser,VXR,SUV,Petrol,Automatic Transmission,4000+ cc,,White,Beige,No,Dubai,Dealer,320000
-1.9839556375001326,1.643967866101251,-0.49875403642377225,1.128591271048616,17.00542026204448,Mitsubishi,Pajero,Other,SUV,Petrol,Automatic Transmission,,,Gold,Beige,No,Abu Dhabi,Dealer,46000
-17.854209490347053,0.19651119438824888,-0.07146398099968715,0.6438564985468582,2.559649560297075,Rolls-Royce,Wraith,Black Badge,Coupe,Petrol,Automatic Transmission,,600 - 699 HP,Black,Black,Yes,Dubai,Dealer,1450
-5.553107746367246,0.7136131264794444,-0.5911871979174885,1.6527272238985073,8.021158209057875,Nissan,Altima,S,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Black,Beige,Does not apply,Dubai,Owner,15500
-9.202059493223341,0.41339209254723963,-0.285042881412235,0.5821989715344853,12.442772415228305,GMC,Yukon,SLE,SUV,Petrol,Automatic Transmission,,300 - 399 HP,White,Black,Yes,Dubai,Dealer,169000
-8.71083322076741,0.4234932511650075,-0.43118568294406456,0.8168488556985444,10.63599825698341,Mercedes-Benz,GT,S,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Unknown,Yes,Dubai,Dealer,289000
-4.8667252123843046,0.6608541444182223,-0.5270564316502375,1.273723519894286,7.165444413682717,Hyundai,Sonata,Other,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,Black,Beige,Does not apply,Sharjah,Dealer,24499
-14.494022285089452,60.85243039305912,-0.5084628380023365,1.9029040782040554,11.860751805617832,Kia,Cadenza,Other,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,White,Beige,No,Abu Dhabi,Owner,26000
2.5215420024681263,1.2425958326307804,-0.4435519280664413,1.3273744922921449,10.502033568448725,Porsche,Cayenne,GTS,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,White,Unknown,No,Dubai,Owner,125500
-3.2945356171202915,0.28082975034524965,-0.6093134881372823,0.5874982616297171,8.600196292002797,GMC,Terrain,SLE,Hatchback,Petrol,Automatic Transmission,1500 - 1999 cc,300 - 399 HP,White,Black,Does not apply,Sharjah,Owner,49000
-5.900465943307266,95.82869602324386,-0.47794948590956077,2.666120212918523,17.68770641666437,Toyota,Prado,EXR,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,White,Other Color,Does not apply,Dubai,Owner,76000
-17.38455044974357,0.4326336139324415,-0.39854099316798947,1.0162039776120149,5.9853957524449255,Ford,Mustang,Shelby GT350,Coupe,Petrol,Manual Transmission,4000+ cc,500 - 599 HP,Yellow,Black,No,Dubai,Dealer,225000
-1.3011624106472555,1.4396020287580948,-0.4873435833777988,1.75090993722762,17.954118285057078,Toyota,Land Cruiser,GXR,SUV,Petrol,Automatic Transmission,4000+ cc,200 - 299 HP,White,Beige,No,Dubai,Dealer,99900
-9.938236779593234,0.6368664049416266,-0.39575319690950905,1.362148026603112,8.020124169716631,Land Rover,Range Rover Sport,SVR,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,White,Beige,Does not apply,Dubai,Owner,139000
,1.1013790008509339,-0.4966342668338554,2.315988973393303,9.551538850734365,Lexus,RX-Series,Other,Hatchback,Petrol,Automatic Transmission,,Unknown,Red,Beige,No,Dubai,Owner,46000
-2.7606705034313537,0.16777470330442965,,0.31566527937607636,5.409259151892743,Volkswagen,Golf R,R,Hatchback,Petrol,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,White,Black,Yes,Dubai,Dealer,229000
2.4042887369264347,0.19477876391343069,-0.5075709484653022,0.307372224317502,7.10462137542159,Suzuki,Baleno,GLX,Hatchback,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Grey,Black,No,Dubai,Dealer,41800
-4.765969061476213,0.3927730593996293,-0.5422246519120852,1.2086413080500784,7.2057581072197925,Jeep,Compass,Sport,Crossover,Petrol,Automatic Transmission,,100 - 199 HP,Red,Beige,No,Dubai,Dealer,38000
-0.9626225942904032,0.22071288325596353,-0.3533340493601984,0.7502762843503721,8.305093957085406,BMW,X5,Xdrive50i,SUV,Petrol,Automatic Transmission,4000+ cc,,White,Brown,Yes,Dubai,Dealer,283000
-20.392586833497315,0.19107042296622687,-0.2128451711442929,0.48345708491592954,-1.9713614379738509,Lamborghini,Huracan,Other,Sports Car,Petrol,Automatic Transmission,Unknown,600 - 699 HP,Blue,Black,No,Dubai,Dealer,1275
-4.00575854688061,0.5807437605210518,,0.6965430431550166,8.69571186277879,Mercedes-Benz,A-Class,Other,Sedan,Petrol,Automatic Transmission,,,Grey,Brown,No,Dubai,Dealer,122000
-24.49480521327562,1.602028830952241,-0.36750626516594753,0.8364996202500676,4.300201626775978,Ford,Mustang,GT,Soft Top Convertible,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Blue,Black,Does not apply,Sharjah,Owner,85000
0.9037428059790988,0.17500817600871743,-0.8271556512887566,,6.4639266671833315,Volkswagen,ID.4,Crozz,SUV,Electric,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Unknown,Does not apply,Dubai,Dealer,129000
-7.1576123886860366,0.6815932964410786,-0.5741041531455052,1.216460681383718,8.022755410623141,Cadillac,ATS,Premium,Sports Car,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Gold,Black,No,Dubai,Owner,27000
-0.30503631029120104,0.972679504021266,-0.5369044311558587,1.161278642056711,10.640627750076202,BMW,X3,Xdrive30i,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Blue,Brown,No,Dubai,Dealer,118900
-6.430108225923472,0.2828950802868024,-0.5924930834270954,0.7147785786783196,-6.251312280748525,Hyundai,Elantra,Standard,Sedan,Petrol,Automatic Transmission,,200 - 299 HP,Grey,Black,Does not apply,Dubai,Dealer,37500
-4.517975394290823,0.2773882971366078,-0.40542943048264324,,10.240635562299897,Ford,F-Series Pickup,Other,Pick Up Truck,Petrol,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,Red,Black,Yes,Dubai,Dealer,334999
-7.910378723945992,0.4515617827817294,-0.3503624896803517,0.7516425075180194,6.769705381632019,BMW,7-Series,750Li xDrive,Sedan,Petrol,Automatic Transmission,4000+ cc,,Black,Brown,No,Dubai,Dealer,159000
-7.360696903360205,0.5106313260362483,-0.5020952409502493,3.1753126338343733,8.162711620190656,Mercedes-Benz,E-Class,E 350,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,Unknown,Silver,Black,Yes,Dubai,Dealer,29000
-8.458018811527257,0.3011703459732388,-0.32725010834894824,0.9590171724284663,6.221071032778729,Mercedes-Benz,S-Class,S 560 4MATIC,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,Blue,Beige,Yes,Dubai,Dealership/Certified Pre-Owned,330000
-1.1055302922418937,0.44030644334476166,-0.4659909849514456,1.8875521935906505,8.350355305398152,Lincoln,MKX,Luxury,SUV,Petrol,Automatic Transmission,,,Black,Beige,No,Dubai,Owner,39900
